SourceFileName,FromDate,ToDate,PreparedDate,TotalConfirmedCasesAbs,TotalConfirmedCasesPcnt,SexMaleFemaleRatio,SexMaleAbs,SexMalePcnt,SexFemaleAbs,SexFemalePcnt,SexUnknownAbs,SexUnknownPcnt,AgeMedian,AgeMean,Age0To4Abs,Age0To4Pcnt,Age5To12Abs,Age5To12Pcnt,Age13To18Abs,Age13To18Pcnt,Age19To24Abs,Age19To24Pcnt,Age25To34Abs,Age25To34Pcnt,Age35To44Abs,Age35To44Pcnt,Age45To54Abs,Age45To54Pcnt,Age55To64Abs,Age55To64Pcnt,Age65To74Abs,Age65To74Pcnt,Age75To84Abs,Age75To84Pcnt,Age85PlusAbs,Age85PlusPcnt,AgeUnknownAbs,AgeUnknownPcnt,CHO1Abs,CHO1Rate,CHO2Abs,CHO2Rate,CHO3Abs,CHO3Rate,CHO4Abs,CHO4Rate,CHO5Abs,CHO5Rate,CHO6Abs,CHO6Rate,CHO7Abs,CHO7Rate,CHO8Abs,CHO8Rate,CHO9Abs,CHO9Rate,CarlowAbs,CarlowRate,CavanAbs,CavanRate,ClareAbs,ClareRate,CorkAbs,CorkRate,DonegalAbs,DonegalRate,DublinAbs,DublinRate,GalwayAbs,GalwayRate,KerryAbs,KerryRate,KildareAbs,KildareRate,KilkennyAbs,KilkennyRate,LaoisAbs,LaoisRate,LeitrimAbs,LeitrimRate,LimerickAbs,LimerickRate,LongfordAbs,LongfordRate,LouthAbs,LouthRate,MayoAbs,MayoRate,MeathAbs,MeathRate,MonaghanAbs,MonaghanRate,OffalyAbs,OffalyRate,RoscommonAbs,RoscommonRate,SligoAbs,SligoRate,TipperaryAbs,TipperaryRate,WaterfordAbs,WaterfordRate,WestmeathAbs,WestmeathRate,WexfordAbs,WexfordRate,WicklowAbs,WicklowRate,DublinNorthAbs,DublinNorthRate,DublinNorthCentralAbs,DublinNorthCentralRate,DublinNorthWestAbs,DublinNorthWestRate,DublinSouthAbs,DublinSouthRate,DublinSouthCityAbs,DublinSouthCityRate,DublinSouthEastAbs,DublinSouthEastRate,DublinSouthWestAbs,DublinSouthWestRate,DublinWestAbs,DublinWestRate,Cases0To4,CasesHospitalised0To4,CasesHospitalisedPcnt0To4,CasesAdmittedToIcu0To4,Cases13To18,CasesHospitalised13To18,CasesHospitalisedPcnt13To18,CasesAdmittedToIcu13To18,Cases13To24,CasesHospitalised13To24,CasesHospitalisedPcnt13To24,CasesAdmittedToIcu13To24,Cases15To24,CasesHospitalised15To24,CasesHospitalisedPcnt15To24,CasesAdmittedToIcu15To24,Cases19To24,CasesHospitalised19To24,CasesHospitalisedPcnt19To24,CasesAdmittedToIcu19To24,Cases25To34,CasesHospitalised25To34,CasesHospitalisedPcnt25To34,CasesAdmittedToIcu25To34,Cases35To44,CasesHospitalised35To44,CasesHospitalisedPcnt35To44,CasesAdmittedToIcu35To44,Cases45To54,CasesHospitalised45To54,CasesHospitalisedPcnt45To54,CasesAdmittedToIcu45To54,Cases55To64,CasesHospitalised55To64,CasesHospitalisedPcnt55To64,CasesAdmittedToIcu55To64,Cases5To12,CasesHospitalised5To12,CasesHospitalisedPcnt5To12,CasesAdmittedToIcu5To12,Cases5To14,CasesHospitalised5To14,CasesHospitalisedPcnt5To14,CasesAdmittedToIcu5To14,Cases65To74,CasesHospitalised65To74,CasesHospitalisedPcnt65To74,CasesAdmittedToIcu65To74,Cases65To84,CasesHospitalised65To84,CasesHospitalisedPcnt65To84,CasesAdmittedToIcu65To84,Cases75To84,CasesHospitalised75To84,CasesHospitalisedPcnt75To84,CasesAdmittedToIcu75To84,Cases85Plus,CasesHospitalised85Plus,CasesHospitalisedPcnt85Plus,CasesAdmittedToIcu85Plus,CasesUnknown,CasesHospitalisedUnknown,CasesHospitalisedPcntUnknown,CasesAdmittedToIcuUnknown,ImportedCasesAbs,ImportedCasesPcnt,TravelRelatedCasesAbs,TravelRelatedCasesPcnt
COVID-19 14 day epidemiology report_20210117_WEB_v1.0.pdf,03/01/2021,16/01/2021,17/01/2021,70851,100,0.89,33239,46.91,37546,52.99,66,0.09,39,40,1391,1.96,2446,3.45,4227,5.97,9254,13.06,13377,18.88,11577,16.34,11065,15.62,9054,12.78,4108,5.8,2604,3.68,1715,2.42,33,0.05,5666,1448.1,5559,1226.9,6082,1579.7,10138,1468.1,8059,1579.2,5753,1501.4,10104,1427.7,7807,1260.7,11683,1880.1,949,1666.9,1086,1425.6,1734,1459.4,8594,1583.1,2207,1386.4,23730,1761.2,2828,1095.9,1544,1045.3,2672,1200.9,1138,1146.8,817,964.6,184,574.2,3713,1905.1,298,729.1,2884,2237.7,2134,1635.2,2391,1225.9,1640,2671.6,763,978.7,597,925.0,553,843.8,1529,958.3,2392,2058.9,633,713.1,2703,1805.3,1138,799.0,3835,1479.8,3334,2156.8,4514,2173.6,1521,1117.8,2016,1344.6,3128,2528.6,2681,1666.3,2701,1738.7,1391,27,1.03,2,4227,29,1.11,1,,,,,,,,,9254,85,3.26,0,13377,175,6.71,6,11577,194,7.44,7,11065,255,9.77,28,9054,344,13.19,38,2446,13,0.50,0,,,,,4108,468,17.94,39,,,,,2604,599,22.96,20,1715,420,16.10,8,33,0,0,0,0,0,0,0
COVID-19_14_day_epidemiology_WEB report_20210118.pdf,04/01/2021,17/01/2021,18/01/2021,66866,100,0.88,31332,46.86,35486,53.07,48,0.07,39,41,1292,1.93,2253,3.37,3983,5.96,8640,12.92,12477,18.66,11020,16.48,10514,15.72,8487,12.69,3893,5.82,2548,3.81,1724,2.58,35,0.05,5658,1446.0,5460,1205.0,5927,1539.5,9989,1446.5,7954,1558.6,4993,1303.1,9057,1279.8,7501,1211.2,10327,1661.9,916,1608.9,1077,1413.8,1702,1432.5,8543,1573.7,2187,1373.8,20828,1545.8,2793,1082.3,1446,979.0,2475,1112.3,1066,1074.3,761,898.5,176,549.2,3581,1837.4,278,680.2,2849,2210.5,2085,1597.6,2282,1170.0,1688,2749.8,713,914.6,582,901.7,534,814.8,1538,963.9,2318,1995.2,605,681.5,2769,1849.4,1074,754.1,3386,1306.6,2931,1896.1,4010,1930.9,1294,951.0,1777,1185.2,2655,2146.3,2342,1455.6,2433,1566.2,1292,25,0.98,2,3983,26,1.02,1,,,,,,,,,8640,84,3.29,0,12477,167,6.54,5,11020,183,7.17,6,10514,251,9.83,25,8487,337,13.20,35,2253,12,0.47,0,,,,,3893,460,18.02,37,,,,,2548,591,23.15,21,1724,417,16.33,8,35,0,0,0,0,0,0,0
COVID-19_14_day_epidemiology_WEB report_20210119.pdf,05/01/2021,18/01/2021,19/01/2021,63551,100,0.88,29693,46.72,33825,53.22,33,0.05,39,41,1218,1.92,2100,3.3,3717,5.85,8070,12.7,11769,18.52,10521,16.56,10057,15.83,8049,12.67,3743,5.89,2517,3.96,1750,2.75,40,0.06,5249,1341.5,5346,1179.8,5608,1456.6,9343,1352.9,7837,1535.7,4719,1231.6,8411,1188.5,7310,1180.4,9725,1565.0,928,1630.0,974,1278.6,1647,1386.2,7988,1471.4,2039,1280.8,19598,1454.5,2721,1054.4,1355,917.4,2240,1006.7,1031,1039.0,791,933.9,168,524.3,3325,1706.0,278,680.2,2693,2089.5,2053,1573.1,2185,1120.3,1574,2564.1,732,938.9,572,886.2,498,759.9,1558,976.5,2229,1918.6,616,693.9,2739,1829.4,1019,715.5,3160,1219.4,2781,1799.0,3784,1822.1,1248,917.1,1650,1100.5,2483,2007.2,2174,1351.2,2316,1490.9,1218,25,0.94,2,3717,27,1.02,0,,,,,,,,,8070,82,3.09,0,11769,174,6.56,5,10521,190,7.16,9,10057,264,9.95,30,8049,361,13.61,44,2100,12,0.45,0,,,,,3743,477,17.99,43,,,,,2517,609,22.96,27,1750,431,16.25,8,40,0,0,0,0,0,0,0
COVID-19_14_day_epidemiology_WEB report_20200120.pdf,06/01/2021,19/01/2021,20/01/2021,58227,100,0.87,27050,46.46,31143,53.49,34,0.06,0,0,1111,1.91,1880,3.23,3348,5.75,7143,12.27,10547,18.11,9712,16.68,9357,16.07,7382,12.68,3508,6.02,2434,4.18,1759,3.02,46,0.08,4731,1209.1,5270,1163.1,5260,1366.2,8127,1176.8,7430,1455.9,4365,1139.2,7656,1081.8,6315,1019.7,9073,1460.1,914,1605.4,869,1140.8,1527,1285.2,6951,1280.4,1894,1189.8,18060,1340.4,2688,1041.6,1176,796.2,2078,933.9,983,990.6,721,851.3,150,468.1,3107,1594.2,211,516.2,2245,1741.9,2023,1550.1,1975,1012.6,1390,2264.4,629,806.8,559,866.1,430,656.1,1549,970.8,2082,1792.1,522,588.0,2538,1695.1,956,671.2,2928,1129.8,2544,1645.7,3601,1734.0,1139,837.0,1446,964.4,2300,1859.3,1953,1213.8,2149,1383.4,1111,23,0.86,2,3348,33,1.23,0,,,,,,,,,7143,89,3.31,0,10547,162,6.03,6,9712,202,7.52,8,9357,266,9.91,32,7382,363,13.52,45,1880,12,0.45,0,,,,,3508,469,17.47,40,,,,,2434,625,23.28,23,1759,441,16.42,7,46,0,0,0,11,0.02,168,0.29
COVID-19_14_day_epidemiology_WEB report_20210121.pdf,07/01/2021,20/01/2021,21/01/2021,54318,100,0.87,25217,46.42,29051,53.48,50,0.09,0,0,1037,1.91,1735,3.19,3087,5.68,6455,11.88,9715,17.89,9070,16.7,8840,16.27,6877,12.66,3313,6.1,2411,4.44,1732,3.19,46,0.08,4461,1140.1,5142,1134.8,4703,1221.6,7670,1110.7,6593,1291.9,4055,1058.3,7119,1005.9,5999,968.7,8574,1379.8,830,1457.9,806,1058.1,1299,1093.3,6585,1213.0,1839,1155.2,16902,1254.5,2624,1016.8,1085,734.6,1960,880.9,832,838.4,684,807.6,138,430.7,2827,1450.5,197,482.0,2166,1680.6,1968,1508.0,1853,950.0,1310,2134.0,586,751.7,550,852.1,370,564.6,1403,879.3,1838,1582.1,505,568.9,2273,1518.1,888,623.5,2745,1059.2,2431,1572.6,3398,1636.2,1038,762.8,1335,890.4,2158,1744.5,1760,1093.9,2035,1310.0,1037,22,0.83,2,3087,30,1.14,0,,,,,,,,,6455,90,3.41,0,9715,165,6.25,6,9070,204,7.72,8,8840,261,9.88,31,6877,364,13.78,40,1735,12,0.45,0,,,,,3313,447,16.93,39,,,,,2411,621,23.51,23,1732,425,16.09,4,46,0,0,0,9,0.02,185,0.34
COVID-19_14_day_epidemiology_WEB report_20210122_v1.pdf,08/01/2021,21/01/2021,22/01/2021,48433,100,0.87,22508,46.47,25857,53.39,68,0.14,0,0,956,1.97,1545,3.19,2733,5.64,5528,11.41,8532,17.62,8072,16.67,7895,16.3,6133,12.66,2976,6.14,2310,4.77,1707,3.52,46,0.09,3923,1002.6,4912,1084.1,3984,1034.8,6301,912.4,6567,1286.8,3568,931.2,6141,867.7,5516,890.7,7519,1210.0,832,1461.4,733,962.2,1086,914.0,5444,1002.8,1553,975.6,14647,1087.1,2500,968.8,857,580.2,1740,782.0,824,830.4,647,763.9,103,321.4,2381,1221.7,185,452.6,1985,1540.1,1913,1465.8,1741,892.6,1212,1974.4,527,676.0,499,773.1,322,491.3,1323,829.2,1821,1567.4,425,478.8,2290,1529.5,843,591.9,2372,915.3,2168,1402.5,2979,1434.5,877,644.5,1161,774.3,1878,1518.1,1482,921.1,1728,1112.4,956,21,0.82,1,2733,29,1.14,0,,,,,,,,,5528,87,3.42,0,8532,153,6.01,6,8072,188,7.38,7,7895,262,10.29,29,6133,344,13.51,36,1545,12,0.47,0,,,,,2976,425,16.69,37,,,,,2310,620,24.34,21,1707,406,15.94,4,46,0,0,0,9,0.02,180,0.37
COVID-19 14 day epidemiology report_20210123_website.pdf,09/01/2021,22/01/2021,23/01/2021,45500,100,0.87,21110,46.4,24357,53.53,33,0.07,0,0,926,2.04,1456,3.2,2516,5.53,5022,11.04,7973,17.52,7641,16.79,7474,16.43,5700,12.53,2791,6.13,2247,4.94,1707,3.75,47,0.1,3649,932.6,4564,1007.3,3742,972.0,5883,851.9,5405,1059.1,3487,910.0,6139,867.4,5364,866.2,7265,1169.1,737,1294.5,673,883.5,993,835.7,5065,933.0,1475,926.6,14306,1061.8,2361,914.9,818,553.8,1749,786.1,602,606.7,658,776.9,102,318.3,2276,1167.8,188,460.0,1827,1417.6,1778,1362.4,1666,854.2,1097,1787.1,585,750.4,425,658.5,303,462.3,1254,785.9,1381,1188.7,434,488.9,1911,1276.4,836,587.0,2255,870.1,2122,1372.7,2888,1390.7,868,637.9,1150,767.0,1811,1464.0,1474,916.1,1738,1118.8,926,20,0.79,0,2516,31,1.23,0,,,,,,,,,5022,92,3.64,0,7973,160,6.32,5,7641,190,7.51,10,7474,255,10.08,29,5700,343,13.56,34,1456,15,0.59,0,,,,,2791,405,16.01,36,,,,,2247,614,24.27,25,1707,405,16.01,5,47,0,0,0,9,0.02,175,0.38
COVID-19_14_day_epidemiology_report_20210124_Website.pdf,10/01/2021,23/01/2021,24/01/2021,40031,100,0.86,18495,46.2,21501,53.71,35,0.09,41,43,829,2.07,1303,3.25,2137,5.34,4260,10.64,6935,17.32,6753,16.87,6576,16.43,5023,12.55,2472,6.18,2083,5.2,1613,4.03,47,0.11,3318,848.0,4445,981.0,3146,817.1,4991,722.7,4378,857.9,3067,800.4,5433,767.7,4815,777.5,6433,1035.2,628,1103.1,610,800.8,788,663.2,4345,800.4,1315,826.0,12635,937.8,2302,892.0,646,437.4,1554,698.4,465,468.6,570,673.0,90,280.9,1900,974.9,154,376.8,1623,1259.3,1726,1322.5,1509,773.7,1020,1661.6,550,705.5,417,646.1,283,431.8,1023,641.2,1144,984.7,403,454.0,1582,1056.6,749,525.9,1999,771.4,1868,1208.4,2566,1235.6,753,553.4,1025,683.6,1589,1284.5,1299,807.3,1531,985.6,829,19,0.81,0,2137,33,1.41,0,,,,,,,,,4260,85,3.62,0,6935,148,6.31,5,6753,176,7.51,9,6576,240,10.23,25,5023,313,13.35,24,1303,16,0.68,0,,,,,2472,369,15.74,31,,,,,2083,573,24.43,20,1613,373,15.91,5,47,0,0,0,10,0.02,167,0.42
COVID-19_14_day_epidemiology_WEB report_20210125_v1.0.pdf,11/01/2021,24/01/2021,25/01/2021,36486,100,0.86,16852,46.19,19603,53.73,31,0.08,0,0,777,2.13,1183,3.24,1874,5.14,3738,10.25,6319,17.32,6200,16.99,6030,16.53,4569,12.52,2204,6.04,1971,5.4,1575,4.32,46,0.13,3030,774.4,4034,890.3,2727,708.3,4414,639.2,4010,785.8,2795,729.4,5023,709.7,4534,732.1,5911,951.2,557,978.4,584,766.6,693,583.2,3818,703.3,1177,739.4,11624,862.7,2098,813.0,596,403.5,1445,649.4,440,443.4,532,628.1,87,271.5,1616,829.1,157,384.1,1484,1151.4,1584,1213.7,1431,733.7,912,1485.7,550,705.5,352,545.4,272,415.0,931,583.5,1151,990.7,371,417.9,1356,905.7,668,469.0,1847,712.7,1729,1118.5,2335,1124.4,687,504.9,963,642.3,1463,1182.7,1174,729.7,1419,913.5,777,18,0.79,0,1874,33,1.46,0,,,,,,,,,3738,85,3.75,0,6319,148,6.53,5,6200,174,7.68,8,6030,229,10.11,22,4569,304,13.42,20,1183,15,0.66,0,,,,,2204,350,15.45,25,,,,,1971,547,24.14,19,1575,363,16.02,5,46,0,0,0,9,0.02,154,0.42
COVID-19_14_day_epidemiology_report_20210126 Website.pdf,12/01/2021,25/01/2021,26/01/2021,34336,100,0.86,15846,46.15,18459,53.76,31,0.09,0,0,742,2.16,1145,3.33,1766,5.14,3480,10.14,5924,17.25,5836,17,5736,16.71,4258,12.4,2043,5.95,1856,5.41,1505,4.38,45,0.13,2954,755.0,2929,646.4,2554,663.4,4309,624.0,3823,749.1,2725,711.2,4891,691.1,4394,709.5,5756,926.3,549,964.3,562,737.8,637,536.1,3745,689.9,1134,712.3,11307,839.2,1590,616.1,564,381.8,1405,631.4,424,427.3,501,591.5,86,268.4,1524,781.9,157,384.1,1468,1139.0,1098,841.3,1367,700.9,906,1475.9,539,691.4,241,373.4,268,408.9,893,559.7,1108,953.7,353,397.7,1249,834.2,661,464.1,1791,691.1,1673,1082.3,2292,1103.7,669,491.6,937,624.9,1418,1146.3,1143,710.4,1383,890.3,742,17,0.80,0,1766,33,1.56,0,,,,,,,,,3480,83,3.93,0,5924,135,6.39,5,5836,165,7.81,9,5736,219,10.36,18,4258,289,13.67,23,1145,14,0.66,0,,,,,2043,309,14.62,22,,,,,1856,506,23.94,19,1505,344,16.27,3,45,0,0,0,9,0.03,150,0.44
COVID-19_14_day_epidemiology_report_20210127_Website.pdf,13/01/2021,26/01/2021,27/01/2021,32103,100,0.86,14838,46.22,17229,53.67,36,0.11,0,0,730,2.27,1084,3.38,1644,5.12,3253,10.13,5507,17.15,5480,17.07,5293,16.49,3924,12.22,1901,5.92,1780,5.54,1463,4.56,44,0.14,2770,707.9,2687,593.0,2402,623.9,3958,573.1,3554,696.4,2541,663.2,4623,653.2,4166,672.7,5402,869.3,520,913.4,520,682.6,599,504.1,3445,634.6,1045,656.4,10621,788.3,1482,574.3,513,347.3,1324,595.0,372,374.9,472,557.3,87,271.5,1420,728.6,142,347.4,1346,1044.3,988,757.0,1369,701.9,859,1399.3,502,643.9,217,336.2,261,398.3,886,555.3,1029,885.7,326,367.2,1137,759.4,621,436.0,1665,642.5,1556,1006.6,2181,1050.2,631,463.7,889,592.9,1312,1060.6,1076,668.7,1311,843.9,730,18,0.91,0,1644,32,1.61,1,,,,,,,,,3253,77,3.88,0,5507,131,6.60,4,5480,159,8.01,9,5293,206,10.37,15,3924,265,13.34,29,1084,13,0.65,0,,,,,1901,282,14.20,23,,,,,1780,483,24.32,15,1463,320,16.11,3,44,0,0,0,9,0.03,143,0.45
COVID-19_14_day_epidemiology_WEB report_20210128.pdf,14/01/2021,27/01/2021,28/01/2021,29614,100,0.86,13703,46.27,15877,53.61,34,0.11,0,0,693,2.34,1030,3.48,1549,5.23,2985,10.08,5070,17.12,5054,17.07,4847,16.37,3546,11.97,1760,5.94,1640,5.54,1396,4.71,44,0.15,2576,658.4,2533,559.0,2131,553.5,3566,516.4,3355,657.4,2345,612.0,4308,608.7,3752,605.9,5045,811.9,498,874.7,457,599.9,494,415.8,3090,569.2,955,599.9,9882,733.4,1390,538.6,476,322.3,1262,567.2,346,348.7,427,504.2,79,246.5,1303,668.6,148,362.1,1171,908.6,953,730.2,1184,607.0,843,1373.3,486,623.4,190,294.4,252,384.5,793,497.0,1007,866.8,311,350.3,1062,709.3,555,389.7,1532,591.2,1473,952.9,2040,982.3,623,457.8,801,534.2,1187,959.5,1001,622.1,1225,788.6,693,17,0.92,0,1549,32,1.73,0,,,,,,,,,2985,75,4.05,0,5070,112,6.05,0,5054,151,8.15,10,4847,191,10.31,11,3546,230,12.42,27,1030,14,0.76,0,,,,,1760,273,14.74,20,,,,,1640,442,23.87,14,1396,315,17.01,0,44,0,0,0,12,0.04,133,0.45
COVID-19_14_day_epidemiology_WEB report_20210129_v1.pdf,15/01/2021,28/01/2021,29/01/2021,27368,100,0.87,12704,46.42,14625,53.44,39,0.14,41,43,661,2.42,982,3.59,1401,5.12,2780,10.16,4703,17.18,4645,16.97,4456,16.28,3256,11.9,1620,5.92,1512,5.52,1309,4.78,43,0.16,2391,611.1,2285,504.3,1884,489.4,3221,466.4,3077,602.9,2173,567.1,4019,567.9,3656,590.4,4660,749.9,447,785.1,461,605.2,449,377.9,2815,518.5,867,544.6,9135,678.0,1241,480.9,406,274.9,1194,536.6,304,306.4,394,465.2,76,237.2,1108,568.5,151,369.4,1147,889.9,877,672.0,1146,587.6,751,1223.4,462,592.6,167,258.7,244,372.3,717,449.4,916,788.5,330,371.7,1038,693.3,525,368.6,1401,540.6,1389,898.5,1870,900.5,586,430.6,750,500.2,1079,872.2,889,552.5,1170,753.2,661,15,0.89,0,1401,27,1.60,0,,,,,,,,,2780,66,3.92,0,4703,107,6.35,0,4645,126,7.48,9,4456,173,10.27,8,3256,210,12.46,25,982,11,0.65,0,,,,,1620,252,14.96,15,,,,,1512,407,24.15,14,1309,291,17.27,2,43,0,0,0,22,0.08,141,0.52
COVID-19 14 day epidemiology report_30.01.2021 website.pdf,16/01/2021,29/01/2021,30/01/2021,25551,100,0.87,11877,46.48,13641,53.39,33,0.13,41,43,636,2.49,935,3.66,1319,5.16,2606,10.2,4406,17.24,4355,17.04,4118,16.12,3003,11.75,1516,5.93,1410,5.52,1210,4.74,37,0.14,2189,559.4,2159,476.5,1744,453.0,2915,422.1,2785,545.7,2060,537.6,3927,554.9,3314,535.1,4458,717.4,425,746.5,365,479.2,412,346.8,2533,466.6,843,529.5,8813,654.1,1200,465.0,382,258.6,1139,511.9,275,277.1,357,421.5,69,215.3,1020,523.3,160,391.5,960,744.9,809,619.9,1065,546.0,676,1101.2,439,563.1,150,232.4,244,372.3,654,409.9,859,739.4,307,345.8,902,602.4,493,346.1,1314,507.0,1324,856.5,1820,876.4,541,397.6,712,474.9,1041,841.5,854,530.8,1207,777.0,636,17,1.07,0,1319,28,1.77,0,,,,,,,,,2606,62,3.92,0,4406,110,6.95,0,4355,122,7.71,8,4118,156,9.86,6,3003,205,12.96,25,935,11,0.69,0,,,,,1516,238,15.04,15,,,,,1410,373,23.58,10,1210,260,16.43,0,37,0,0,0,22,0.09,129,0.50
COVID-19_14_day_epidemiology_report_31.01.2021 website.pdf,17/01/2021,30/01/2021,31/01/2021,23856,100,0.87,11105,46.55,12711,53.28,40,0.17,41,43,603,2.53,855,3.58,1237,5.19,2420,10.14,4102,17.19,4101,17.19,3815,15.99,2767,11.6,1429,5.99,1341,5.62,1169,4.9,17,0.07,,,,,,,,,,,,,,,,,,,413,725.42682498419166725216047000,374,490.96828397395505145977736000,367,308.87835915735963708896875000,2315,426.43883964425974638401969000,764,479.92361425197246092768481000,8177,607.77373602833948515016330000,1101,426.64827286888993947097164000,352,238.30962649028143554469321000,1007,452.57613346276920864344012000,233,234.80328926152853918090938000,321,378.99807549263846417228473000,67,209.08750468106353763575084000,966,495.64133217717894909671163000,158,386.56325691776967680375798000,951,737.87281586542937835573073000,744,570.08436329085796164190427000,983,503.98884354299542667295585000,657,1070.2766103020232626331736900,390,500.25012506253126563281641000,140,216.90629647992067426871591000,235,358.58701457236591134508278000,613,384.19835415191190388146885000,801,689.47114722490015149428453000,283,318.80139686831136645263039000,950,634.50929055182271142517466000,494,346.84921888713357907670704000,1208,466.1,1243,804.1,1695,816.2,519,381.4,639,426.2,956,772.8,790,491.0,1127,725.5,603,18,1.15,0,1237,26,1.66,0,,,,,,,,,2420,63,4.03,0,4102,115,7.35,0,4101,117,7.48,6,3815,157,10.04,6,2767,201,12.85,21,855,10,0.64,0,,,,,1429,232,14.83,12,,,,,1341,369,23.59,8,1169,256,16.37,0,17,0,0,0,22,0.09,129,0
COVID-19_14_day_epidemiology_WEB report_20210201_v1.pdf,18/01/2021,31/01/2021,01/02/2021,22794,100,0.87,10608,46.54,12143,53.27,43,0.19,41,43,588,2.58,828,3.63,1178,5.17,2277,9.99,3900,17.11,3905,17.13,3649,16.01,2633,11.55,1380,6.05,1294,5.68,1143,5.01,19,0.08,1979,505.8,1924,424.6,1506,391.2,2548,369.0,2638,516.9,1807,471.6,3374,476.7,3047,492.0,3971,639.0,408,716.6,328,430.6,344,289.5,2216,408.2,757,475.5,7762,576.1,1073,415.8,332,224.8,935,420.2,231,232.8,325,383.7,67,209.1,894,458.7,154,376.8,896,695.2,721,552.5,998,511.7,608,990.5,380,487.4,130,201.4,227,346.4,599,375.4,802,690.3,271,305.3,881,588.4,455,319.5,1140,439.9,1160,750.4,1671,804.6,464,341.0,594,396.2,902,729.2,736,457.4,1095,704.9,588,17,1.11,0,1178,24,1.56,0,,,,,,,,,2277,61,3.97,0,3900,111,7.23,0,3905,116,7.55,8,3649,151,9.83,5,2633,198,12.89,17,828,10,0.65,0,,,,,1380,235,15.30,13,,,,,1294,359,23.37,6,1143,254,16.54,0,19,0,0,0,22,0.1,130,0.57
COVID-19_14_day_epidemiology_WEB report_20210202_v1.pdf,19/01/2021,01/02/2021,02/02/2021,21668,100,0.88,10140,46.8,11497,53.06,31,0.14,41,43,565,2.61,785,3.62,1125,5.19,2180,10.06,3676,16.97,3735,17.24,3465,15.99,2493,11.51,1289,5.95,1227,5.66,1112,5.13,16,0.07,1900,485.6,1840,406.1,1442,374.5,2399,347.4,2468,483.6,1738,453.6,3213,454.0,2860,461.8,3806,612.5,376,660.4,318,417.5,322,271.0,2085,384.1,682,428.4,7447,552.7,1053,408.0,314,212.6,870,391.0,221,222.7,295,348.3,64,199.7,853,437.7,151,369.4,836,648.6,671,514.1,935,479.4,621,1011.6,368,472.0,116,179.7,223,340.3,553,346.6,772,664.5,254,286.1,826,551.7,442,310.3,1103,425.6,1126,728.4,1577,759.4,451,331.4,557,371.5,858,693.6,698,433.8,1075,692.0,565,17,1.18,0,1125,23,1.60,0,,,,,,,,,2180,61,4.25,0,3676,109,7.60,0,3735,107,7.46,5,3465,142,9.90,7,2493,180,12.54,18,785,13,0.91,0,,,,,1289,219,15.26,13,,,,,1227,328,22.86,0,1112,236,16.45,0,16,0,0,0,20,0.09,124,0.57
COVID-19_14_day_epidemiology_report_20200203 Website.pdf,20/01/2021,02/02/2021,03/02/2021,20197,100,0.89,9508,47.08,10658,52.77,31,0.15,41,43,557,2.76,781,3.87,1054,5.22,2065,10.22,3441,17.04,3451,17.09,3165,15.67,2293,11.35,1192,5.9,1147,5.68,1040,5.15,11,0.05,1717,438.8,1710,377.4,1274,330.9,2117,306.6,2339,458.3,1621,423.1,3049,430.8,2722,439.5,3646,586.7,334,586.7,270,354.4,280,235.7,1839,338.8,630,395.7,7065,524.4,1006,389.8,278,188.2,815,366.3,199,200.5,261,308.2,61,190.4,740,379.7,147,359.7,835,647.9,596,456.7,851,436.3,549,894.3,361,463.1,108,167.3,215,328.1,496,310.9,746,642.1,245,276.0,832,555.7,438,307.5,1062,409.8,1075,695.4,1509,726.6,432,317.5,532,354.8,764,617.6,670,416.4,1019,656.0,557,17,1.25,0,1054,19,1.40,1,,,,,,,,,2065,58,4.26,1,3441,118,8.66,3,3451,96,7.05,6,3165,140,10.28,6,2293,167,12.26,15,781,13,0.95,0,,,,,1192,212,15.57,12,,,,,1147,306,22.47,4,1040,216,15.86,2,11,0,0,0,13,0.06,117,0.58
COVID-19_14_day_epidemiology_WEB report_20210204_v1.pdf,21/01/2021,03/02/2021,04/02/2021,18909,100,0.89,8878,46.95,9997,52.87,34,0.18,41,43,534,2.82,769,4.07,1010,5.34,1993,10.54,3184,16.84,3200,16.92,2886,15.26,2124,11.23,1124,5.94,1071,5.66,1004,5.31,10,0.05,1583,404.6,1633,360.4,1220,316.9,2028,293.7,2259,442.7,1464,382.1,2798,395.4,2556,412.7,3365,541.5,334,586.7,244,320.3,257,216.3,1757,323.7,538,338.0,6475,480.6,967,374.7,271,183.5,763,342.9,194,195.5,235,277.5,67,209.1,730,374.6,141,345.0,786,609.9,577,442.1,802,411.2,538,876.4,331,424.6,89,137.9,204,311.3,481,301.5,712,612.9,238,268.1,786,525.0,392,275.2,973,375.5,977,632.0,1415,681.4,382,280.7,461,307.5,704,569.1,637,395.9,925,595.5,534,16,1.20,0,1010,21,1.57,0,,,,,,,,,1993,56,4.20,0,3184,116,8.70,0,3200,89,6.67,5,2886,135,10.12,5,2124,165,12.37,19,769,12,0.90,0,,,,,1124,202,15.14,14,,,,,1071,297,22.26,0,1004,224,16.79,0,10,1,0.07,0,12,0.06,105,0.56
